host_acceptance_rate,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,facebook,reviews,selfie,government_id, Washer, Stove, Fire extinguisher, Dryer, Shampoo, Paid parking off premises, Dishes and silverware, First aid kit, Hot water, Shower gel, Free street parking, Air conditioning, Heating, Toaster, Host greets you, Luggage dropoff allowed, Smoke alarm, Pocket wifi, Dedicated workspace, Drying rack for clothing, Freezer, Room-darkening shades, Microwave, Iron, Wine glasses, Coffee maker, Bed linens, Hangers, Wifi, Essentials, Dining table, Ethernet connection, Lock on bedroom door, Cleaning products, Cooking basics, Cable TV, Bathtub, Refrigerator, Elevator, Paid parking on premises, Breakfast, Oven, Carbon monoxide alarm, Long term stays allowed, Hair dryer, Kitchen
0,1,true,false,Hellín,San Blas - Canillejas,40.42957,-3.61912,Entire rental unit,Entire home/apt,2,1,1,1,50,1,30,0,0,1,0,5,5,5,5,5,5,5,false,1,0.04,false,false,false,false,true,false,false,false,true,false,true,false,true,true,false,true,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,true,true,true,false,true,false,false,true,false,false,false,false,false,true,false,false,true,true,true
0.98,2,true,true,Goya,Salamanca,40.42622,-3.67762,Entire rental unit,Entire home/apt,3,1,1,2,56,3,60,4,46,61,16,4.87,4.84,4.93,4.97,4.97,4.98,4.62,true,2,1.99,false,false,false,true,true,true,true,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,false,true,false,true,true,true,true
1,1,true,true,Simancas,San Blas - Canillejas,40.44071,-3.62519,Entire loft,Entire home/apt,4,1,1,2,90,2,31,7,9,20,8,4.9,4.95,4.8,5,4.95,4.8,4.65,false,1,0.66,false,false,false,false,true,false,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,false,false,true,true,true,true,false,false,false,true,true,true,false,true,true,false,false,true,false,true,true,true
0.76,1,true,true,San Diego,Puente de Vallecas,40.38595,-3.66928,Entire rental unit,Entire home/apt,6,1,2,3,251,2,1125,24,84,19,6,4.74,4.68,4.84,4.68,5,4.47,4.68,false,1,0.7,false,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false,true,false,false,false,true,true,false,true,true,true,false,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true
0.99,23,true,true,Justicia,Centro,40.42195,-3.69857,Entire rental unit,Entire home/apt,3,1,2,3,75,20,1125,0,0,4,2,4.25,4.75,3.25,5,5,5,4.75,false,5,0.13,false,true,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,true
1,1,true,false,Palacio,Centro,40.40854,-3.71131,Entire rental unit,Entire home/apt,6,1,2,3,116,2,1125,0,0,17,0,4.71,5,4.65,4.94,4.88,5,4.76,false,1,0.55,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,true,true,false,true,false,true
0.99,23,true,true,Legazpi,Arganzuela,40.39036,-3.69446,Entire rental unit,Entire home/apt,2,1,1,1,56,5,1125,5,7,12,3,4.17,4.42,4.42,4.33,4.08,4.67,4.08,true,5,0.39,false,true,true,true,true,false,false,false,false,true,true,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true
0.94,1,true,true,Palacio,Centro,40.4111,-3.70951,Entire rental unit,Entire home/apt,2,1,1,2,63,2,1125,18,50,62,18,4.74,4.89,4.84,4.98,4.94,4.92,4.74,false,1,2.02,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true
0.98,32,true,true,Almagro,Chamberí,40.43255,-3.69253,Entire rental unit,Entire home/apt,4,2,2,3,197,1,1125,2,60,6,3,4.67,5,4.33,4.83,4.83,4.67,4.83,true,24,0.2,false,true,true,true,false,false,true,false,true,false,true,false,true,false,false,false,false,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,false,false,true,true,true,true,true
0.98,1,true,false,Delicias,Arganzuela,40.3919,-3.69348,Entire rental unit,Entire home/apt,4,1,2,2,81,2,1125,17,69,79,26,4.78,4.9,4.91,4.96,4.9,4.92,4.67,false,1,2.55,true,false,false,false,false,true,false,true,true,false,true,true,true,false,false,true,true,false,false,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,true,true,true
1,1,true,false,Prosperidad,Chamartín,40.43942,-3.67265,Entire rental unit,Entire home/apt,4,1,2,3,115,2,12,0,4,10,5,4.4,4.5,4.2,4.7,4.7,4.2,4.2,false,1,0.37,true,true,false,false,false,false,false,false,false,false,true,false,true,true,false,true,true,true,false,false,false,false,false,true,false,false,true,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,false,true,false,false,true,true
1,1,true,true,Trafalgar,Chamberí,40.43307,-3.70236,Entire rental unit,Entire home/apt,4,1,1,1,116,3,1125,7,30,46,13,4.91,4.93,4.89,4.87,4.91,5,4.89,true,1,1.49,false,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,true
0.3,2,true,true,Imperial,Arganzuela,40.41286,-3.7187,Entire rental unit,Entire home/apt,2,1,1,1,160,4,31,0,0,8,3,4.88,4.88,5,5,5,4.88,4.75,false,1,0.27,false,true,false,true,true,true,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,true,false,true,false,false,false,true,false,true,true,true
1,4,true,true,Sol,Centro,40.41576,-3.70213,Entire rental unit,Entire home/apt,6,1,2,3,99,2,1125,5,57,25,11,4.76,4.92,4.84,5,5,4.96,4.88,true,4,0.88,false,false,true,true,true,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true
0.78,6,true,true,Opañel,Carabanchel,40.38952,-3.71811,Entire rental unit,Entire home/apt,5,1,2,3,111,2,1125,0,36,9,0,4.78,4.89,4.78,4.89,4.89,4.22,4.78,true,1,0.35,false,true,true,true,false,true,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,true,false,true
1,4,true,true,Sol,Centro,40.41576,-3.70213,Entire rental unit,Entire home/apt,8,2,3,5,115,2,1125,5,30,51,27,4.73,4.78,4.82,4.94,4.98,4.9,4.78,true,4,1.78,false,false,true,true,true,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true
0.78,0,true,false,Imperial,Arganzuela,40.41257,-3.72074,Private room in rental unit,Private room,1,1.5,1,1,21,1,1125,1,9,6,6,5,5,5,5,5,5,5,false,1,6,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true
1,4,true,true,Sol,Centro,40.41576,-3.70213,Entire rental unit,Entire home/apt,6,1,2,3,99,2,1125,6,55,32,14,4.75,4.94,4.81,4.94,4.97,4.88,4.75,true,4,1.18,false,false,true,true,true,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true
0.63,1,true,true,Vista Alegre,Carabanchel,40.38735,-3.74083,Entire rental unit,Entire home/apt,4,1,2,3,60,2,395,3,63,31,14,4.9,4.94,4.71,4.97,5,4.65,4.87,false,1,1.07,false,false,true,true,true,true,false,false,false,false,true,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,true,true,true,true,true,false,false,false,true,true,false,false,true,false,false,false,true,false,true,true,true
0.44,4,true,false,Ventas,Ciudad Lineal,40.42282,-3.64347,Private room in rental unit,Private room,2,1.5,1,1,73,1,1125,29,89,13,6,4.77,4.85,4.85,4.85,4.85,4.77,4.85,false,4,0.48,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
0.92,3,true,true,Palomeras Bajas,Puente de Vallecas,40.39089,-3.65463,Entire loft,Entire home/apt,4,1,1,2,46,2,30,0,0,13,0,4.46,4.77,4.62,4.46,4.38,4.62,4.62,false,3,0.42,false,false,true,true,false,false,false,false,true,false,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,true
1,108,true,true,Castellana,Salamanca,40.43458,-3.68161,Entire rental unit,Entire home/apt,4,2,2,2,146,3,1125,3,45,4,0,4.5,4.5,5,4.25,4.25,4.75,4,true,110,0.13,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,true,false,true,true,true
1,9,true,true,Castellana,Salamanca,40.43478,-3.68304,Entire rental unit,Entire home/apt,8,2,3,5,192,1,60,4,64,3,1,5,5,5,5,5,5,4.67,true,10,0.11,false,false,true,true,false,true,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,true,true,false,true,true,false,false,false,false,false,false,true,true,true,false,false,true,false,true,true,true
0.99,3,true,true,Universidad,Centro,40.42032,-3.70571,Entire rental unit,Entire home/apt,4,1,1,2,134,3,1125,3,55,70,19,4.66,4.66,4.81,4.69,4.77,4.96,4.59,true,4,2.29,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,true,false,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,false,true,false,false,false,true,true,true,true,true
1,9,true,true,Castellana,Salamanca,40.43478,-3.683035,Entire rental unit,Entire home/apt,8,2,3,5,198,1,60,14,45,13,7,4.85,4.92,4.92,5,5,4.85,4.62,true,10,0.44,false,false,true,true,false,true,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,true,true,false,true,true,false,false,false,false,false,false,true,true,true,false,false,true,false,true,true,true
1,9,true,true,Castellana,Salamanca,40.43478,-3.68304,Entire rental unit,Entire home/apt,8,2,3,5,192,1,60,7,67,3,1,4.67,5,4.67,5,4.67,5,4.33,true,10,0.11,false,false,true,true,false,true,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,true,true,false,true,true,false,false,false,false,false,false,true,true,true,false,false,true,false,true,true,true
0,2,true,false,Imperial,Arganzuela,40.40558,-3.7141,Other,Private room,1,1.5,1,1,160,30,1125,23,83,14,0,4.57,4.64,4.5,4.93,5,4.93,4.43,false,2,0.45,false,false,false,false,true,true,false,true,true,false,true,false,true,true,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false,false,true,false,false,true,false,false,false,false,false,true,false,true
1,2,true,true,Sol,Centro,40.41591,-3.70371,Other,Entire home/apt,3,1,1,1,50,2,1125,2,20,68,21,4.76,4.87,4.79,4.94,4.93,4.99,4.76,true,2,2.19,false,false,false,true,false,true,true,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true
0.99,95,true,true,Universidad,Centro,40.42195,-3.70555,Entire rental unit,Entire home/apt,6,3,3,3,346,1,1125,17,77,52,20,4.98,4.96,4.92,4.81,4.98,4.96,4.92,true,85,1.7,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true
1,3,true,false,Embajadores,Centro,40.40945,-3.69985,Entire rental unit,Entire home/apt,4,1,1,2,99,3,1125,23,83,37,7,4.35,4.62,4.27,4.49,4.57,4.86,4.43,true,3,1.22,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,true
0.5,1,true,false,Comillas,Carabanchel,40.39067,-3.71434,Private room in rental unit,Private room,2,1,1,1,42,1,1125,7,67,20,0,4.85,4.85,5,4.85,4.65,4.4,4.75,false,1,0.65,true,false,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,false,true,true,false,true,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false
0.99,95,true,true,Embajadores,Centro,40.40947,-3.69659,Entire rental unit,Entire home/apt,4,1,1,1,91,1,1125,4,64,33,4,4.61,4.91,4.79,4.91,4.94,4.91,4.67,true,85,1.08,false,true,false,true,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true
1,1,true,true,Universidad,Centro,40.42621,-3.7067,Other,Entire home/apt,4,1.5,2,2,103,1,1125,1,24,28,10,4.39,4.61,4.43,4.86,4.54,4.82,4.21,false,1,0.92,false,false,true,true,true,true,false,false,true,false,true,false,true,true,false,true,true,true,false,true,false,false,true,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,false,false,true,false,false,false,true,false,true,true,true
1,2,true,false,Palacio,Centro,40.41516,-3.70925,Entire loft,Entire home/apt,2,1,1,1,47,4,365,0,10,47,9,4.76,4.8,4.8,4.93,4.78,4.96,4.7,true,2,1.54,false,false,false,true,false,false,false,false,true,false,true,false,true,true,false,true,true,false,true,false,false,false,false,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,true
1,121,true,true,Palos de Moguer,Arganzuela,40.40353,-3.69149,Entire rental unit,Entire home/apt,6,2,3,4,135,1,28,14,59,129,58,4.44,4.66,4.34,4.44,4.52,4.74,4.47,false,86,4.22,false,true,false,true,true,true,false,false,true,true,true,false,true,true,false,true,true,false,false,false,false,true,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,true
0.74,1,true,true,Campamento,Latina,40.39717,-3.77249,Entire rental unit,Entire home/apt,6,1,3,4,81,4,1125,0,34,31,7,4.72,4.86,4.79,4.97,4.97,4.41,4.69,true,1,1.03,false,false,false,true,true,false,false,true,true,false,true,false,true,false,true,false,true,false,true,false,false,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,false,true,true,false,false,true,false,false,false,true,false,true,true,true
1,1,true,false,Embajadores,Centro,40.40627,-3.69974,Entire rental unit,Entire home/apt,2,1,1,1,70,14,180,0,16,7,4,5,5,5,5,5,4.86,4.57,false,1,0.32,false,false,false,false,true,true,false,false,false,true,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,true,true,false,true,true,false,false,true,false,true,false,true
